submission_id,comment_id,name,organization,date,comment_text
5279,5279,Francois Balmelle,No Value,"August 24, 2022",please exclude motorcycles from this tolling program. They have a low environmental impact and allow a better usage of the public spaces.
8384,8384,Mikki Baloy,No Value,"August 30, 2022","Congestion pricing will be an enormous burden to commuters. My partner, for instance, is a DOE employee living in an area with limited public transportation. His choices for commuting are: 1. Drive or take the bus across the Tappan Zee to Westchester to take a train to the subway (which means gas, tolls & parking, along with bus/train/subway fare) 2. Take a bus through the Lincoln Tunnel twice a day for every single day of work (which means bus fare plus traffic annoyances) 3. Drive himself to the available free parking (which means tolls and gas) Since COVID, he has opted for #3 to stay appropriately distanced from others and have a degree of control over his schedule. Congestion pricing would add another expense and inconvenience to an already stressful commute. He is a CITY EMPLOYEE and should not have to burdened by yet another toll. Please have some empathy for commuters who don't live right next to a train station. There are a lot of them."
4919,4919,Craig Balsam,No Value,"August 24, 2022",I am in favor of congestion pricing in order to control the number of vehicles coming into nyc and it’s most vehicle-heavy areas - it is crucial to encourage usage of public transport in manhattan and to decrease the number of vehicles being driven into the city through tolls and bridges - since I live in nyc - pay taxes and have a car in the city - I would expect that there would be some accommodation for city dwellers who need to drive in and out of the city - and make an occasional car trip inside manhattan Thanks
7415,7415,Susan Balter,No Value,"August 26, 2022","As a resident of lower Manhattan, this is a terrible idea. Even in the best of times, which this certainly is not, I would not be able to afford to pay this exorbitant charge. You want people to not use cars at a time when crime is rampant on the subways and busses and Covid is still out there with no one masking up any longer. No, I will not ride your disgusting, unsafe, mass transit. Proposing this plan shows the MTA could care less about the safety and the pocketbooks of those Manhattanites who would be affected. This would be another reason to move out of New York City. I sincerely hope you will reconsider this horrendous plan."
5146,5146,Carlos Balza Gerardino,Pratt Institute,"August 24, 2022","I think it is a great idea, very helpful, and an interesting case study for the city."
1666,1666,Anthony Balzano,No Value,"August 16, 2022","If mta was managed better this would not be necessary. It’s not wking in London! I’m one less coming to Manhattan no broadway no restaurant no shopping, jersey will get my business n I’m moving to Pennsylvania. That’s all nyc wants is money more cameras more real estate taxes mis managed middle class leaving good riddance to nyc"
3250,3250,Rhomad Balzano,No Value,"August 23, 2022","What a terrible idea!!! This will not help the climate, the economy or the people of NYC. It costs Staten Islandwr money to leave the island and now more money. Inflation is so high. Who thought of this! NY will be a ghost town and no one will want to live here. Then where would the politicians get money rhe freebies they give out. This hurts the working people not the people who sit home and don’t work. Think of another way to get money not from hard working people. This is a terrible idea."
2445,2445,Louise Balzano o,No Value,"August 21, 2022","As a Staten Islander it costs a money to leave this Island. And now more with the congestion pricing. What’s wrong with the people that are suppose to be running NYC. It will be a ghost town soon. With inflation people can’t afford food. Some people need to drive to work since the express busses don’t run much at night. Now it’s going to cost more - tolls are high, Gas is high and now a price to get around NYC. It doesn’t hurt the mayor or governors pocket but only thr people that pay taxes. No one wants to visit NYC due to the terrible crime. I’m afraid to leave my house and now this on top of how poor the city is being run - nothing good has happened on the new Administration. I’m so disappointed. Please stop this congestion pricing."
7867,7867,Matthew Bambach,No Value,"August 28, 2022","I wholeheartedly support the CBD tolling proposal. Its benefits of lower traffic, transit improvements, and improved air quality are direly needed. It is only fair that motorists, who use our roads free of charge, pay for the negative externalities their vehicles create. Sustainable transport is essential to the future of NYC."
4194,4194,S Bane,No Value,"August 24, 2022","Enthusiastically endorse this program! We also need more buses and public transportation options for those with limited mobility in those areas. Finally, more walking plazas, please!!"
8301,8301,Matteo Banerjee,No Value,"August 30, 2022","I live in Brooklyn and commute into the CBD by bike and subway. I strongly support implementing congestion pricing as soon as possible. The people that will benefit from this vastly outnumber the mostly privileged few that drive in the CBD. We all need more funding for our subways, better air quality, and safer streets. Do this now for the sake of all New Yorkers. Thank you, Matteo Banerjee"
3961,3961,Ritu Banga,No Value,"August 24, 2022","Taxis, Ubers and other TLCs should be exempt from this toll. Putting a toll on these types vehicles would create an undue burden on: 1. The drivers of these vehicles, who are trying to earn living doing hard work over long hours 2. Older residents who do not find it easy to use public transportation 3. People who are unwell and need transportation of this type for their medical needs"
5070,5070,Ajaypal Banga,No Value,"August 24, 2022","I like the idea of congestion pricing, except for the part about putting the charge on taxis. I believe the charge should be on private and commercial vehicles of all types, but should exempt taxis, including Ubers. People need the these to get around..the subway system is inadequate..it’s dirty, unsafe. Taxis are the only alternative for older people too. Just introducing congestion charging on private vehicles and commercial delivery etc vehicles will be a great start."
7572,7572,Jyotika Banga,No Value,"August 26, 2022","I wholeheartedly support the CBD. I think it will greatly improve our quality of life and traffic, as well as have a significant positive environmental impact on the city. I would recommend finding a way to give relief to more residents in the CBD as I think there will be opposition from that group."
7681,7681,Larry Bank,,8/16/2022,Will motorcycles be subjected to the CBD tolls? How will electronic readers distinguish between motorcycle EZ-Pass transponders and those of cars?
7916,7916,Richard Bank,No Value,"August 28, 2022",The tolling program seems like a money grab when the obvious solution is better mass transportation. I say no.
3397,3397,Marcus Banks,No Value,"August 23, 2022",I support CBD tolling wholeheartedly! NYC only works with vibrant public transit. My suggestion is to build a firewall to make sure that any tolls are only used for maintenance or to purchase new trains and buses. No other uses that dilute the goal should be permitted. Thanks!
6080,6080,Zanida Banks,No Value,"August 25, 2022","I'm not the biggest fan of this idea. I think it will cause people to move their businesses away from this part of manhattan or allow workers to work remotely permanently. Also, it is important that the hours that surge tolling is in effect are very clear. When this goes into effect the MTA should get plenty of money to do what it really needs to do to make service better and safer!"
5877,5877,Justin Banner,No Value,"August 25, 2022","This would be an exceptionally good idea, keeping cars from clogging streets that should really be much more free for pedestrians/buses/bikers. There’s transit in the CBD; there’s no reason for cars to clog the city up!!!"
9071,9071,gillian bannister,No Value,"September 1, 2022","this congestion pricing is unfair, all this is going to cause more congestion in other areas for example staten island residents will drive into brooklyn park their cars in brooklyn making parking downtown brooklyn more impossible. for me i only go into nyc once a month to meet with my craft group this pricing of up to $23 i will not drive into nyc anymore which will cause me to withdraw from my group. why should residents of the 5 boroughs be made to suffer. there are vehicle with license plates for new jersey, pennsylvania, north carolina, south carolina, georgia, texas and other states and the owners lives in the 5 boroughs they should be made to pay more because they refuse to register their vehicles in new york state, charge those cars more money. mta already has taxes on my cellphone, gas bill, light bill and other bills that are paid in new york. stop taking money from the residents of new york, kings, bronx, richmond and queens counties, i personally have not has a raise in my check since this pandemic started om 2020 andhave less money to pay my bills. that is why so many people are leaving New York, the more you take from people the worse this it gets. STOP STOP learn to prioritize the funds you have and make the employees do there jobs. i personally know of 2 bus drivers who are taking advantage of disability on the job and there is nothing wrong with them. but as long as the mta approves the disablitiy these 2 people will milk the mta for the money and not go back to work."
6802,6802,Vinod Bansal,No Value,"August 27, 2022",People drive into NY for a reason such as Doctor’s appointment or run some other errands that can’t be accomplished without a great degree of difficulty. Any fees in the name of CBD is going to be an additional burden on top of heavy road and tunnel tolls.
9189,9189,John Banzer,,8/25/2022,"Hi, how are you. My name is John Banzer. I'm a running candidate for governor and I've been very upset with what has gone on throughout the pandemic. As a mentally ill person, I watched my contemporaries be stuffed in the corps and my other contemporaries be worked to death. And I'm staring at restaurant boxes right now, which are very little more than -- just a rat parade. I'm sitting outside of the Music Inn, which is a landmark place for I, as a comedian -- by the way, they made comedy illegal during the pandemic, but it was allowed for bands to go on. I watched my business collapse from a psychiatric facility before the pandemic started and got into theater March of 2020, so I've been -- it's been a hard road. So you got to know this, I can't put my tools on the train because I had to live at my parents at 32 because I'm broke now. I'm trying to get back into art and this is the only functional part of therapy I have. And with this congestion charge, I can't come into the city and do little things around the theater so I can barely keep my head above water. And I've watched people not come back and I will do anything and treat anybody who tries to take more money out of my pocket as a hostile enemy. I love doing comedy. I love performing art, I love helping -- doing -- all these people -- I love driving my friends home when they're drunk. That's something I also have a right to do with a car. This is a money grab in so many areas because I take my friends home and I'll get a whole bunch of them to come here and tell you how many of them we got home safely. But I can't do that when I have to pay $120 a week to just go and express myself freely. So I got to let you know that this is a non-starter from anybody on the island because then I'm trapped. This isn't the peninsula. I don't care what the Supreme Court rules. Oh, and by the way, what color is the first woman that's going to be arrested for not paying to go to work, that's my biggest concern. Who goes to jail for not paying to go to work? Is it going to be one of you guys who had $90,000 just waived away, you know, no problem, keep your pension. I'm never paying any money to go do art in the city, so you're going to have to contend with every single artist and we love doing what we're doing and we commute hundreds of thousands of miles just to come entertain and make people laugh, for nothing a lot of the times. I really need you to understand that there's a lot more in danger than what's on paper. It's the ancillary things that make this city inherently valuable. Why where there's more languages spoken in Queens than anywhere else in the world and we wonder why so many new words pop up around here. That's what's in danger and I'm not going to take it. We're not going to pay a dime and you're going to have to send an army to come take me to jail for not paying because I'm trying to do this. Thank you for your time. Please have a good night."
13337,13337,John Banzer,,8/31/2022,"Excellent. How are you? I have a -- I'm completely against the congestion charging for a number of reasons. They are -- we've reached a point of enforcement versus enticement and you can't enforce this dream on people. You know, I'm a mentally disabled artist, I'm a write-in candidate for governor. I'm not taking any money. Spell my name correctly in a box if you want to see some fun stuff happening in November. But everybody on this panel has to have their -- their -- their private investment portfolios torn apart. Because if I find out anybody here has been making money off of Uber, Lyft, or anything that's been going on throughout the pandemic, we are going to have bigger problems. And somebody brought up an even better point that I completely glossed over. If I find out so much as one first responder can't make it to their appointments because of this nonsense, everybody involved with this is going to be excommunicated with the city. Because it's easier to not play with 30 people such as yourselves and anybody else who fancies themselves as a leader than it is to harm one more person. My dad was a first responder, a sheet metal worker and a sandhog. He'd been all -- to the depths of the city and to the top. And the first thing he said when he retired, never wanted to go west of 110th again. Doesn't matter what I'm trying to do or perform. I can't get anybody to go anywhere, to go anywhere near the city. And I'm stuck out on this island. It's a none starter. You are going to start a fight with every construction worker in the entirety of the surrounding area of that city. We are not paying anymore money to go to work. As an artist, I have a right to take my drunk friends home without it costing them four hundred dollars total and three separate cabs. I can't take my tools on the train as a carpenter. I can't take my tools on the train as an artist because if the train stops and my 50 pounds worth of speakers or my three-hundred pound toolbox keeps going, it's going to kill somebody. It's not going to be pretty. And the bad thing about a toolbox is once it starts and the drawers open, guess what keeps flying out? Everything that's in there. So my goals for all of everybody here, is for 40 percent reduction in tolls across New York and the tristate area, and you are going to make sure that every single new train station is a library. Because I'm not giving a billion dollars to be poured underground as the sea levels are rising. If you can see how we've already had to shut down the subways due to inclement weather. We don't have the -- we don't have anything set up, and I'm not paying for it because you are going to be calling people like me to come help build it. I'm not paying to go to work. And that being said, you better get an army together because the first person who is a single mom who gets arrested because she couldn't pay to go to work that person is getting ripped in half. Don't do that. Let's do something productive like putting solar panels on Sunrise Highway. Thanks."
333,333,AJ Bao,No Value,"August 11, 2022","I support an exemption for motorcycles and scooters because they reduce traffic congestion, take up very little parking and cause less wear and tear on streets."
1235,1235,Bryant Baptiste,No Value,"August 16, 2022","$23 to enter Manhattan is ridiculous and a insult. We are already getting robbed enough with 24 hour red light and speed cameras, and losing parking spaces to citi bike, revel scooters, bike lanes and covid restaurant structures! Now you want to add $25 to a daily trip to the city or to someone going on a date. Stop trying to separate Manhattan from the rest of the city and trying to force us all on a subway system you can't even keep clean or safe! Shame on NYC for even thinking of this idea and price!"
13300,13300,Zaire Baptiste,,8/31/2022,"Yes. So -- yes. Thank you for having this. And first, I want to say it's a bit disappointing that someone would gaslight others as unfit or not being knowledgeable to speak here and ask you to ignore them. So I would like you to ignore that. The MTA is not losing money because of cars. It's losing money because of years of undocumented mismanagement of funds, and poor overall management of their system. It's not driver's faults. Multiple streets throughout the city have been turned into public streets, which is okay. Bike lanes such as Eighth Avenue which is a major corridor, which had its usable lanes reduced, increasing traffic around MSG, construction and development go undeterred, dining sheds, Citi Bike docs and the list goes on. None of this has been addressed. And that's a problem that was created. And then congestion pricing is being justified as a solve for that. Congestion pricing is based on what is taking place in other regions. And drivers are being forced to pay for a service that for the most part, we do not use. And adding a toll will not make me take the train or the bus. The MTA board has said that they are basing their findings off of what had happened in other regions. If we as a city recognize that this is the most unique and diverse city in the world, how can we honestly think that the results will be the same? London's congestion pricing is always used, Milan, as an example of successful congestion pricing, but I recommend everyone on here to look it up. It has actually failed to deliver on its reduction of congestion or pollution. And reports from their officials have said that that congestion is actually worse now than before. So here we are today to talk about whether congestion pricing is right for the city and will it inadvertently affect the residents. Everything that the MTA has published states that there is no adverse effect on most things. And this -- this study just really started, so how is it possible in the short time that we have truly reliable data. It is stated that these things won't be affected. Parking is already a problem. So I'm sure people going outside the CBD will cause a bigger parking problem. Outer borough congestion, increased environmental impact. The affect on low-income and economically challenged families and individuals. And a host of other topics that have been reported as being unaffected. How can this be true? This is actually a false statement. And we should take issue with the misleading of the public through hypotheses and guessing. Again, this feels like the books are being cooked to justify the need for congestion pricing. It was stated on many occasions that drivers abuse the streets, but pay nothing for it. We have $600 million in tickets, 300 million dollars in meters, motor fuel tax, registration tax, inspections. Truly, the rhetoric should stop about drivers not contributing. And if this is truly about congestion as well, why are there tolls on the road after hours when the city is not congested? I think that we really need to look at true solutions for this and not just throwing money at the MTA or taxing the New York City residents. MS. FLAX: Please conclude your remarks. ZAIRE BAPTISTE: Thank you."
15291,15291-25144,pHaz Barak,,11/9/2022,No tools please.
13954,13954-20119,Summer Barakat,,9/13/2022,To begin for the MTA to suddenly demand congestion prices for car commuters while inflation and cost of living is sky rocketing is ridiculous. The MTA is funded at the billions since inception and riders have had pathetic services for decades. The subways have always been unreliable. Construction has always been happening during peak times with MTA employees dilly dallying instead of actually getting the job done. I’ve missed finals during college and have been late for job interviews. For the MTA to signal that these billions will be used any better than past billions is an outward lie!
13954,13954-20120,Summer Barakat,,9/13/2022,Hiding behind the pollution argument is ridiculous as well! We are far past the environmental damage universally. Why are NYers always made to pay for a bigger issue in the world?
13954,13954-20121,Summer Barakat,,9/13/2022,"Also, considering the continuing disease in the world and increase in crime, do you really think you have left people a choice but to give up on the subways? No one wakes up wanting to be in the mix of someone’s psychiatric break. I am certain our MTA CEO is not in the mix of rush hour craziness to actually sympathize with the fears us commoners have. Anyone consider people who actually drive in because mass transit continues to be a health risk for them or members of their families? My sister is in remission of cancer. She didn’t survive to be taken out by any of the diseases running ramped in the depths of NYC subway system. Also, I know I can speak for my Bay Ridge community when I say we have also gone the express bus route before resorting to driving in, but now that’s a fail with the higher demand and less buses on the road."
13954,13954-20122,Summer Barakat,,9/13/2022,"Honestly you should fix your system and request federal funding from our federal government before begging at the hands of state government who are just yes men to more taxes. New York already is one of the highest taxed cities in the US. Federal taxes are being sent to fund other government wars and ensure the wellbeing of non Americans. That’s where you should be poaching for your MTA renovation needs, not the pockets of working class citizens trying to get to work."
10771,10771,Patricia Barakett,No Value,"September 7, 2022","Please consider adding full height turnstiles at all the subway stations to alleviate fare beating. It’s unfair that motorist will bear the brunt of the MTA’s cash flow problem by paying exorbitant congestion tolling fees. While I agree there should be a congestion toll to alleviate traffic and benefit the environment, the MTA should look to be more equitable when raising funds. Thank you"
12423,12423-26429,Linda Baran,Staten Island Chamber of Commerce,"August 31, 2022","While we understand the more carve outs granted increases CBD tolls, we ask, why isn’t the VZN Bridge being Metropolitan Transportation Authority Virtual Public Hearing included in the credit? It makes perfect sense to credit residents and business using the VZN and Hugh Cary Tunnel August 31, 2021, 10a.m. (HCT), as they should not be hammered twice before entering Manhattan’s CBD Today’s CBD Tolling Program, is admirable as it proposes to reduce traffic, reduce pollution, and offer more reliable Good morning. I am Linda Baran, President of the Staten Island Chamber of Commerce. On behalf of the Chamber mass transit. However, after reviewing the Environmental Assessment we have concerns and believe Staten Island and our 600 business members who employ over 20,000 people, I would like to thank you for the opportunity to comment on the MTA Central Business District (CBD) Tolling Program Environmental Assessment."
12423,12423-26428,Linda Baran,Staten Island Chamber of Commerce,"August 31, 2022",will be adversely affected.
12423,12423-26430,Linda Baran,Staten Island Chamber of Commerce,"August 31, 2022","Regarding reducing traffic - The Environmental Impact Assessment shows tolling scenarios that have truck traffic As you know, Staten Island is home to over half a million New Yorkers. For far too long our borough has lacked its being diverted to the Staten Island Expressway. The SIE already experiences major traffic snarls and delays daily, fair share of investment in transit and transportation projects. For years, we have paid disproportionately into a spilling over onto our local streets. The westbound HOV lane on the SIE ends at Victory Boulevard and does not transit system that offers little return on our investment. continue to the Goethals Bridge. While we have requested State DOT extend the lane, there are no concrete plans to do so, and congestion on the SIE remains a chronic problem. We are uniquely positioned between the cash-strapped MTA and the cash-strapped Port Authority and pay some of the highest tolls in the entire country. In the seven CBD tolling scenarios, only one includes a credit for tolls paid"
12423,12423-26431,Linda Baran,Staten Island Chamber of Commerce,"August 31, 2022","dependent borough, with limited mass transit options, people will continue to drive here. by drivers coming over area bridges. This only applies to bridges into Manhattan, and not the Verrazano Narrows Bridge (VZN) bridge. Commercial tolls have a huge impact on our small businesses and their bottom lines. It puts them at a competitive disadvantage relative to the other 4 boroughs. With record thin profit margins, and business owners hanging on by a thread, paying both VZN and an added CBD toll will be passed along to the consumer, or worse making people reconsider doing business here at all. Regarding reducing pollution – increased truck traffic will intensify emissions and affect our air quality. As a car"
12423,12423-26432,Linda Baran,Staten Island Chamber of Commerce,"August 31, 2022","Regarding more reliable mass transit - The only investments outlined in the MTA 2020-2024 Capital Plan are making a few Staten Island Railway (SIR) stations ADA accessible, replacement of 8 miles of track, and improvements to various right of way facilities. Staten Island has limited transit options and one of the longest commutes in the nation. A few facts: • •"
13251,13251,Linda Baran,Staten Island Chamber of Commerce,"August 31, 2022","Thank you. My name is Linda Baran, I'm the president of the Staten Island Chamber of Commerce here on Staten Island. First, I just want to comment that entitled drivers, I take offense to that. On Staten Island here, we have very, very limited transit options. So people don't drive as a luxury. They drive because they don't have other choices. So I just wanted to kind of just reiterate that because it isn't the case for everyone. We are uniquely positioned here on Staten Island. Between the cash drop MTA and cash drop Port Authority, we have four bridges and we pay some of the highest tolls in the nation already. In the seven CBD tolling scenarios, I noticed that there's a possible credit to include drivers coming over area bridges, but it does not include the Verazano Narrows Bridge. So that's something that I picked up. For businesses here, the cost of doing business is extremely high. Especially post COVID or as you say, in the recovery process. It puts our businesses at a competitive disadvantage with the other four boroughs, with thin profit margins and the cost of goods. The added cost to get into the CBD district is only going to multiply and it's going to be passed along to the consumer, as everyone else is saying here. I heard Jessica Walker from the Manhattan Chamber of Commerce. I do suggest that there -- an economic impact study be done to see what the actual economic impact is going to be. Especially as we are trying to get out of COVID and we see what impact it's having, not only on our businesses, but on our residents, as far as inflation and everything else. There are a couple of things in the actual assessment that I wanted to bring up. While I do believe that congestion pricing is an admirable proposal to reduce traffic, reduce pollution and offer reliable mass transit, some of the things that I would like to just comment on is regarding reducing traffic. The environmental impact statements shows tolling scenarios that have truck traffic being diverted to the Staten Island Expressway. The Staten Island Expressway already experiences major traffic snarls and delays daily, spilling over onto our local streets, the westbound HOV lane on the Staten Island Expressway ends at Victory Boulevard, and does not continue through the Goethals Bridge. While we have requested state DOT extend lanes, it has no concrete plans to do so. And congestion on the Staten Island Expressway remains a chronic problem. Reducing -- regarding reducing pollution, increase truck traffic will intensify emission and affect our air quality as the car dependent borough with limited - people will continue to drive here. Just regarding mass transit options, there's been very little investment in Staten Island, and in order to get people into mass transit, we don't have a direct connection to Manhattan. We have problems and delays with our ferry system. We -- the express bus is the only option that people take, and it's $13 plus a day. So we'd like to see some plan for, you know, while -- while investment -- while congestion pricing is a goal, we'd like to see a plan to ramp things up before anything like this is even -Thank you."
8203,8203,Jim Baranski,,8/21/2022,"Air quality improvement and pollution elimination should be the cornerstones for the Central Business Tolling Program (CBD). Plus these cornerstones will also help reduce energy use and carbon emissions. 8203-3488 More efficient transportation, encouraged through the CBD will go a long way to improving air quality and eliminating transportation generated pollution. Per the World Bank ‘Defining the role of transport in the circular economy’; https://blogs.worldbank.org/transport/defining-role-transport-circular-economy “On average, cars sit idle for more than 90% of their time, and only 1.5 of the typical five seats are occupied, making it a significantly underutilized asset.” And “On the freight side, there is also potential. In the United States, the Bureau of Transportation Statistics disclosed that, in 2019, one out of four trucks ran empty.” 8203-3489 A plan for credits, discounts and/or exemptions it should recognize vehicles whose manufacturers’ are active participants in the Circular Economy. Because “Every year, millions of vehicles reach the end of their life.” These auto manufacturers can be seen as actively participating in the Circular Economy by manufacturing circular products (vehicles). Which include a defined lifecycle. “A framework that enables and incentivizes circular product systems is key for decarbonization.”"
290,290,Salli Barash,No Value,"August 11, 2022","I oppose the congestion pricing regulations. These regulations will exacerbate an already inflationary economy by increasing the cost of travel, deliveries and business transactions. The subway has become increasingly more unreliable and unsafe forcing law abiding citizens to use private cars for routine transportation. Our city will never recover economically if congestion pricing is implemented."
1153,1153,Ronald Barba,No Value,"August 16, 2022",I dread the idea of having to go into NYC at anytime I may never use the train again and certainly not the subway until NY gets control of the crime situation
6699,6699,Vincent Barba,No Value,"August 27, 2022","This plan is not only poorly conceived but it is regressive in so many ways. It will actually increase congestion in other areas of NYC, increase inflation, decrease tourism revenue and theatre and restaraunt revenues will plummet. I cannot imagine who would think this money grab makes sense. Stop this plan now. My family and I will no longer visit NYC if this plan goes into effect. Vote NO"
1503,1503,Darlene Barbara,No Value,"August 16, 2022",I disagree with this totally. This is unnecessary and an unfair tax. This will hurt businesses as well as individuals. DO NOT IMPLEMENT THIS.
984,984,Daniel Barbella,No Value,"August 16, 2022","As a city employee in a borough-wide floating staff, this toll would greatly affect my family and cripple us financially. My toll bill is already $350+ per month and with multiple daily trips above 61st street I dont see how I would be able to continue to work in manhattan. I am a skilled tradesman servicing 12 housing developments for new york city. The only traffic congestion I encounter is due to bike lanes replacing lanes of vehicle traffic. Please do not move forward with this toll."
2709,2709,Gyasi Barber,No Value,"August 23, 2022",I support the CBD tolling program to prevent congestion and provide revenue to the city.
15143,15143-26861,Mary Barber,Environmental Defense Fund,"September 19, 2022",EDF CBDTP EA Comments 9.19.22.pdf (133 kb)
15143,15143-26860,Mary Barber,Environmental Defense Fund,"September 19, 2022","To Whom It May Concern:Thank you for the opportunity to comment on the Environmental Assessment that has been prepared in connection with the Central Business District (CBD) Tolling Program. At Environmental Defense Fund (EDF), we are committed to solving the most critical global environmental challenges. Guided by science and economics, EDF uses the power of markets to accelerate the transition to clean energy resources and sustainable transportation systems.EDF has long championed a congestion pricing program as an innovative and highly effective solution forreducing traffic congestion and raising the funding needed to reinvest inour transit infrastructure. The congestion pricing programis desperately needed andis already terribly late. Underinvestment in transit,compared to roads and streets for cars,has been impairingNew York’s economy and quality of life for decades. Thecongestion pricing program represents an audacious effort to reduce traffic congestion in the Manhattan central business district whilegeneratingrevenue for major transportation improvements, simultaneously incentivizingmode shifting (to transit)and improving the transit experience.The current state of New York City’s transit system is an"
15143,15143-26862,Mary Barber,Environmental Defense Fund,"September 19, 2022","ongoing emergency that must be addressed expeditiously. Unfortunately, given the previous administration’simposeddelay on the environmental review selection, nearly three and a half years have elapsed since the New YorkState Legislature enacted congestion pricing. The cost of this delay has been monumental. While New Yorkers have waited, the need for transit investment has intensified –especially since Covid-induced changes in travelpatterns have further intensified traffic while starving the transit system ofriders and thusfares.Before the pandemic, over fivemillion people rode the Metropolitan Transportation Authority’s (MTA) subways, buses,and commuter railroadseach day.1Riderfares constitutedover 50% of the authority’s operating budget.2Today, ridership remains approximately 40% below pre-pandemic levelswhile traffic is at, and soon expected to exceed,pre-pandemic levels.3In fact, a ridership and revenue impact assessment conducted byMcKinsey & Company projects that the MTA may not regain 100% of its pre-pandemic ridership until 2035.4The most important take-away from the Environmental Assessment (“EA”) is that the proposed CBD Tolling Program, under all but one pricing scenario, will indeed meet the central goals of the Traffic Mobility Act enacted by the New York State Legislature in 2019: generating enough annual revenue to produce $15 billion or more in capital funding to help finance the current and future MTA Capital Plans and significantly reduce traffic inside and outside Manhattan’s Central Business District (“CBD”). For the average transit rider, this means faster, more frequent and more reliable subways and buses, streamlined payment systems, increased subway access for disabled riders and more service options for New Yorkers living in so-called “transit deserts” in the outerparts of New York City. Anticipated reductions of Vehicle Miles Traveled (“VMT”)within the CBD(-7.1% to -9.2%)and overall reductions of vehicles traveling into the CBD (15.4% to -19.9%)havesubstantialpositiveimplications for traffic, vehicle related accidents, asthma rates and overall air quality. For commuters and truck drivers/companies specifically, this means getting to yourdestination faster and/or making more deliveries or service calls eachday.New Yorkers –including driversand transitridersalike–will benefit from safer streets and improved air quality, across the region and over time. The Environmental Assessmentshows, importantly, that the region,as a whole,will experience air quality improvements as soon as the congestion program goes into effect. It also finds that certain areas outside the congestion zone may experience modest increases in air pollution, primarily due to tailpipe emissions from diesel trucks trying to avoidthe new congestion zone. While such increases are to be expected anywhere truck traffic may increase, it is concerning that some of these localized negative air quality impacts are projected to occur in environmental justice areas that historically have experiencedenvironmental harms. Rigorous mitigation measures will be needed to avoid these outcomes. And if they can’t be avoided in early years, measures must be put in place that will ensure these communities see dramatic netair quality improvements over the medium and long termcompared to today’s status quo. 1Existential Questions Facing National Public Transit Systems Create New Fiscal Pressures for MTA | Office of the New York State Comptroller. (n.d.). Retrieved September 6, 2022, from https://www.osc.state.ny.us/reports/osdc/existentialquestions-facing-national-public-transit-systems-create-new-fiscal-pressures-mta2MTA: Rider numbers best since pandemic began with over 5 million commuters. (n.d.). Retrieved September 6, 2022, from https://bronx.news12.com/mta-rider-numbers-best-since-pandemic-began-with-over-5-million-commuters3Dayby-day ridership numbers. (n.d.). Retrieved September 5, 2022, from https://new.mta.info/coronavirus/ridership4. McKinsey & Company. (2022). 2022-2026 Ridership and Revenue Impact Assessment. New York and New Jersey are already doing many of the right things to mitigate and ultimately eliminate the harm that diesel truck pollution causes in communities. Importantly, both states have adoptedCalifornia’s Advanced Clean Trucks ruleand are signatories to the NESCAUM Medium and Heavyduty Vehicle (MHDV) Memorandum of Understanding,which aims to make at least 30 percent of allnew MHDV sales zero emissionsby 2030, and 100 percent of sales zero emissions by 2050.5Further, to meetitsGHG emissions reduction targets, the New York City Department of Transportation(NYCDOT)instituted a goal to increase the adoption of zero-emission vehicles for a market share of 20% of freight deliveries in Manhattan’s CBD by 2030.6The NYCDOT, the New York City Economic Development Corporation, and other agencieshavealso started toimplement the city’s Smart Trucks Management and Freight NYC plans. The former outlines a series of pilots and programs that willfacilitate the sustainable movement of goodsthroughout the city. The latter, when fullyimplemented will eliminate 40 million truck miles from the city’s roads, 71,500 metric tons of GHG emissions,and 30,000 pounds of particulate matter pollution each year.7These measureswill put fleets on a trajectory to be far less polluting than the national average"
15143,15143-26863,Mary Barber,Environmental Defense Fund,"September 19, 2022","over the next decade, by beginning the process of weaning truck fleets off diesel fueland replacing them with all-electric vehicles. Where feasible, these initiatives will also reduce dependency on trucking for distribution and increase use of New York’s railwaysand waterways to move freight. It is worth noting thatthese new rules, programs,and goalsdo not appear to have been considered in the EA’s modeling of 2045 emissions impacts –presumably due to theircomparatively recent adoption. The EA models show significantair qualityimprovementsover time, even in locations where an uptick in emissions is forecast in the early years, due to federal measures that will improve the performance of diesel trucks nationwide. However,the far greater emissions reductionsthat can be expected as a result of state and local policies, many of whichrequire fleet conversion to zero-emission vehicles,do not appear to have been incorporatedintotheEAmodeling. The EAdoes not and cannot reasonably be expected to correctly identify every detail of the future. The fact that regulations requiring vehicle technology improvements are now somewhat ahead of the modeling in this EAis unfortunate, but any such analysis is limited by the facts in existence at the time that it is performed. The bottom"
